,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
8562,3.0165,23.0,5.967741935483871,1.0952380952380951,769.0,2.896551724137931,38.12,-121.47,0.965
8563,5.2596,20.0,5.038333333333333,1.038583333333333,1544.0,2.809375,37.69,-122.46,5.00001
8564,2.3125,20.0,5.81222338350861,1.1222338350515462,1064.0,2.813483146067415,34.1,-117.31,0.675
8565,3.7,46.0,5.047619047619047,1.020576190476191,1486.0,3.8283950617283953,33.82,-118.14,1.286
8566,3.0,37.0,4.453846153846155,1.0538461538461537,1368.0,2.813479532163788,34.09,-119.31,2.175
8567,4.625,15.0,6.456875,1.067,3.0,3.84625,33.99,-118.07,1.862
8568,2.0,36.0,4.938356164383556,1.1077373768240648,1689.0,3.48963439490433,36.32,-119.78,0.591
8569,4.0,31.0,5.0113157894736835,1.031578947368421,2098.0,3.756578947368421,33.93,-118.09,1.58
8570,4.2292,44.0,5.63788018726608,0.9859154929577465,1427.0,2.9859154929577465,37.56,-122.2,2.088
8571,2.8281,27.0,5.295714285714285,1.0426785714285713,1342.0,4.15561797221428,36.73,-119.8,0.427
8572,1.6615,34.0,3.8,1.0,2198.0,2.16,-122.2,-116.95,0.882
8573,5.0128,33.0,5.371301253012049,1.0280373831775735,1530.0,2.7765776699029168,33.92,-118.43,2.821
8574,3.2219,43.0,5.63856209150326,1.047109876543208,1161.0,2.3468512195995856,34.01,-118.13,1.76
8575,3.0707,52.0,5.173469387755102,0.9615384615384616,1067.0,3.63493975903614,37.77,-122.03,1.52
8576,1.9643,32.0,3.958986547457627,1.035235059593627,817.0,3.0391812865474575,37.73,-121.26,0.444
8577,1.9792,35.0,4.95869161784644,1.069336094681521,786.0,4.441679661016949,33.99,-117.16,0.731
8578,3.7273,36.0,5.7928222999173595,1.0201183431952665,1098.0,2.8743718896075947,33.65,-118.04,1.75
8579,2.8125,33.0,4.607843137254902,1.0,958.0,3.286843137254902,36.56,-119.02,0.923
8580,1.3851,17.0,4.95734597752809,1.06140350877193,756.0,2.392496131687709,40.54,-124.1,0.934
8581,1.9688,35.0,4.947368421052632,1.1237113402061878,1288.0,4.1713114754099,36.81,-119.78,0.666
8582,2.8125,20.0,4.957894736842105,1.066137566137566,1110.0,3.0384615384615383,38.68,-120.91,0.895
8583,2.7406,19.0,5.874672489081871,1.0784324324324326,1140.0,2.87912081883841,33.8,-117.25,1.509
8584,4.5395,18.0,5.645044247787627,1.015577889447236,922.0,2.2323205424221455,33.91,-117.92,3.353
8585,2.1714,10.0,4.35398601452685,1.1324786324786325,863.0,2.6975409836065576,34.16,-117.32,0.698
8586,1.5156,29.0,4.78456055554895,1.0789473684210527,1560.0,3.634180893759911,34.0,-119.33,0.532
8587,4.8125,7.0,6.118859649122807,1.063788909717344,1383.0,3.266023853211009,33.63,-116.87,1.53
8588,4.4999,26.0,4.83577986547093,1.068390804597701,914.0,3.0036102564102563,33.8,-118.27,2.28
8589,1.9063,36.0,4.5,1.021875,745.0,2.0,37.3,-121.25,0.723
8590,2.2875,44.0,5.480139211136687,1.0,1755.0,3.062586206896552,40.63,-124.14,0.993
8591,5.8125,44.0,4.3675,1.07959375,661.0,2.509625,34.0,-118.39,5.00001
8592,4.1667,36.0,6.014900173377942,1.0149001733779883,622.0,2.883977900173378,34.24,-118.04,2.598
8593,2.9243,37.0,5.826666666666667,1.0552625,1654.0,4.246666666666667,33.84,-118.06,0.568
8594,8.0,17.0,6.004224043615819,1.0044247787610627,567.0,2.490566037735849,37.74,-122.0,5.00001
8595,3.7969,16.0,6.25,1.05125,112.0,3.824,38.68,-122.41,1.543
8596,4.6333,16.0,5.5,1.0825531914894635,2104.0,2.904255319148946,34.0,-118.32,1.918
8597,4.0227,46.0,6.0956730769230765,1.0613186813186812,1316.0,2.4579439759036146,36.59,-121.99,1.546
8598,3.8,37.0,5.55291525423729,1.048555956872023,883.0,3.7442477876106195,37.75,-121.83,1.651
8599,2.6333,9.0,6.424048673830304,1.0116666666666667,1645.0,2.6222222222222222,33.93,-117.97,1.653
8600,3.5286,26.0,4.489959847807616,1.0820895522388096,1375.0,2.98234899328859,32.82,-117.09,2.031
8601,2.1938,35.0,3.47447058823529,1.0188235294117647,866.0,3.5,33.93,-118.25,1.596
8602,6.6389,16.0,7.924285714285714,1.0690692857142856,1607.0,3.092857142857143,33.62,-117.95,2.521
8603,2.625,20.0,4.858253458214159,1.0246913580246915,1213.0,3.18442079628314,36.76,-119.74,0.617
8604,3.7188,29.0,5.53988269794615,1.050948328252837,654.0,2.3108808290155696,37.79,-121.82,2.458
8605,4.0833,25.0,4.12,1.0,1807.0,1.8,33.85,-118.32,4.875
8606,1.908,20.0,4.64227848101266,1.061008642278481,1051.0,3.4245483050847363,34.14,-118.28,1.587
8607,3.0174,29.0,5.64,1.05,879.0,2.8,36.75,-120.76,1.24
8608,1.7024,33.0,3.94128628672693,1.113924050519941,2920.0,4.17097744360917,34.08,-117.38,0.542
8609,2.7857,36.0,4.6,1.0782474226804124,901.0,3.3316808217178084,33.74,-118.21,1.106
8610,2.2665,52.0,4.5,0.8,631.0,2.3,37.57,-121.8,2.39
8611,2.4667,38.0,3.65625,0.9125,559.0,2.5125,33.78,-118.33,1.622
8612,4.7361,34.0,5.511419512195122,1.08952325814564,705.0,2.455725232581495,33.78,-117.96,2.554
8613,3.8594,15.0,5.639357429718875,1.096537662336388,1842.0,2.874297188757078,38.41,-120.43,1.769
8614,4.25,23.0,5.964179875,1.006077126417985,801.0,2.7884375,34.03,-117.08,1.384
8615,6.6118,16.0,7.72622950819672,0.962197992568832,890.0,3.7344076118452296,33.94,-117.78,3.277
8616,2.8333,36.0,3.99465020431707,1.0793650793650793,1318.0,3.444444444444446,35.38,-119.35,0.985
8617,2.8594,35.0,2.414748201438841,1.0581739130434784,732.0,1.85880597014925,34.07,-118.38,5.00001
8618,5.5,46.0,5.125570465116279,1.153846153846154,1146.0,2.4615384615384617,34.08,-118.12,3.185
8619,3.6667,18.0,6.065789473684212,1.0,1290.0,2.297413793103448,38.49,-121.3,2.38
8620,3.6456,37.0,3.4724409448877904,1.0475113122171915,1484.0,1.5672616230981957,34.02,-118.15,3.083
8621,2.8061,15.0,5.081850533807832,1.117213618009478,1061.0,3.24503380783216,34.27,-117.39,0.525
8622,2.9167,25.0,4.7780561123919,1.0577450948014595,714.0,2.3655578512396045,37.34,-120.84,0.948
8623,2.5208,37.0,8.08963414634146,1.2337322580645163,984.0,3.788341772151898,34.21,-118.21,1.172
8624,3.9844,48.0,5.36690096305962,0.9630596213189911,1296.0,2.96784170891871,34.13,-118.17,1.338
8625,3.9167,5.0,6.010697674418604,1.0316,1053.0,2.958904109589041,34.15,-117.31,1.542
8626,4.4,5.0,4.520960793930883,0.94520960793929,1134.0,2.764155844155844,34.05,-117.45,1.093
8627,3.5486,37.0,5.976190476190476,1.063909774436082,1291.0,2.539890510958934,33.88,-118.2,1.568
8628,6.6156,35.0,7.319825196850394,1.0595402298850574,672.0,2.929005747126436,33.97,-118.05,3.453
8629,6.7598,17.0,4.691215984462596,0.9968493150684932,2484.0,3.109725984126915,34.44,-119.02,2.383
8630,4.1429,52.0,5.87837837837838,1.011301130113018,1047.0,2.851851851851852,37.35,-122.07,2.46
8631,3.0519,35.0,5.7,1.076,1444.0,3.25,37.32,-120.77,2.295
8632,10.9205,52.0,7.35759812568045,0.977130034840988,1277.0,3.0794721030042953,34.14,-118.08,5.00001
8633,2.7388,44.0,4.727272727272728,1.0,534.0,3.367965367965367,34.05,-117.69,1.488
8634,3.0833,34.0,4.8361111111111,1.0,1464.0,2.878787878787879,34.06,-118.3,3.885
8635,3.9222,14.0,7.0,1.003003003003003,1509.0,2.685921347365269,39.12,-121.8,1.003
8636,5.5,35.0,5.55697674418605,1.0129870129870129,3875.0,2.637881355932202,37.77,-122.21,3.25
8637,4.1685,24.0,5.6227596175258965,1.0,1367.0,2.684530481282062,34.0,-118.25,4.222
8638,2.4125,22.0,5.4,2.0836893203883493,1228.0,2.659004854368932,38.39,-120.65,1.658
8639,3.1875,21.0,4.735461538461538,1.013734375,1614.0,3.261338931325301,34.0,-118.17,2.349
8640,3.25,45.0,5.39252336448618,1.067105960264901,872.0,3.092375233644866,37.99,-122.17,1.873
8641,3.59,36.0,4.93220338983051,1.038709677419355,955.0,2.6601307189542482,37.7,-122.21,2.495
8642,4.2411,42.0,4.710059171597633,1.043934393439344,991.0,2.47961038961039,34.0,-118.35,1.734
8643,3.0391,29.0,5.8391914893617045,1.013939191489362,2095.0,2.5725274725274727,37.96,-121.92,1.97
8644,3.5833,31.0,4.482758620689655,1.2413793103448276,981.0,3.0096153846153846,33.7,-117.24,0.567
8645,1.4167,35.0,5.093978403755867,0.985645933004576,591.0,2.689856459330047,38.16,-122.21,1.306
8646,3.2813,17.0,4.835454545454545,0.9545454545454546,3164.0,3.0545454545454547,32.93,-117.26,1.621
8647,2.2446,29.0,5.157894736842105,1.008876404417792,521.0,2.842105263157894,39.14,-121.25,1.326
8648,1.2598,30.0,3.5661290322580643,1.0270486655467117,1434.0,3.13302062589552,33.97,-118.25,1.531
8649,4.5795,41.0,5.2854221190385,1.048979597315295,1093.0,1.959733085501054,37.54,-122.48,3.047
8650,5.9792,23.0,6.814207844206598,1.016187319884789,766.0,2.593896103896104,33.92,-118.22,1.913
8651,4.3,43.0,4.6,1.0714285714285714,1097.0,2.6,34.02,-118.19,3.491
8652,3.0096,34.0,5.472755417241379,1.072540106005076,1614.0,3.037105769078254,33.91,-118.38,1.543
8653,3.065,37.0,5.8451875,1.00790625,1548.0,2.5106382978723403,33.79,-118.4,2.171
8654,2.8472,33.0,4.914141414141414,1.0314141414141413,675.0,2.444444444444444,34.07,-118.28,1.625
8655,1.7279,18.0,4.914602836879432,1.0526315789473684,1401.0,2.6,33.89,-118.28,1.393
8656,2.6667,33.0,4.058974358974359,1.025301204819277,1441.0,3.10682655480314,33.93,-118.11,1.14
8657,3.4821,35.0,4.979797979865886,1.0843573719008655,599.0,2.4909803921568527,34.04,-118.11,2.064
8658,5.5,33.0,6.132867383548998,1.066894393258427,935.0,2.4489795918367347,37.32,-122.03,3.188
8659,1.5208,16.0,4.796696551724137,1.0577131782945732,541.0,3.2844403867796617,33.92,-118.26,0.697
8660,3.8125,39.0,5.5,1.0,17.0,2.5,39.75,-122.5,0.743
8661,4.75,21.0,6.9,1.072,1725.0,2.9,37.73,-121.46,1.39
8662,2.6031,44.0,3.4818379844961242,1.049056603773585,1776.0,3.8296837984496124,34.14,-118.22,1.128
8663,3.0177,37.0,5.8571428571428426,1.0714285714285714,567.0,2.769230769230769,37.58,-122.21,2.006
8664,2.5294,42.0,4.64508024691358,1.1310791946308325,946.0,3.2065217391304346,37.78,-121.94,1.84
8665,4.8583,35.0,5.5,1.1724137931034484,1051.0,1.8387096774193548,37.73,-122.01,3.488
8666,3.5,52.0,5.241803278688523,1.1229113924050633,1312.0,2.824180327868852,37.76,-122.25,0.996
8667,2.0455,19.0,4.876331460674157,1.024271806369863,949.0,2.81772151898734,36.85,-119.22,0.982
8668,2.1868,40.0,4.59650140371169,1.042116100164563,1695.0,2.573993240223475,35.36,-119.22,0.513
8669,2.6962,36.0,3.7333333333333334,1.0,984.0,2.5,34.0,-118.12,1.914
8670,6.8125,39.0,6.5,1.0597484276729647,1625.0,3.2727272727272725,34.02,-118.21,3.087
8671,3.25,49.0,5.170040461878508,1.1224489795918366,2102.0,3.3485477705261855,38.5,-121.45,0.666
8672,6.0,33.0,6.26687934458957,1.1026384827751645,786.0,2.8849557522125955,37.82,-122.03,3.2
8673,3.7222,18.0,6.002222222222222,0.962962962962963,861.0,3.3434343434343434,38.45,-121.31,1.529
8674,1.5541,31.0,4.91701244818991,1.0582733812949765,1276.0,2.3637227514686856,33.99,-116.66,0.869
8675,5.8,18.0,6.271844660194174,0.9948453608561038,1287.0,2.547887323943662,34.12,-117.91,2.232
8676,3.5333,21.0,5.697938144314712,1.0548508875508875,617.0,3.222222222222223,38.45,-121.67,1.591
8677,1.7798,20.0,3.43462897531168,1.010600502512563,886.0,1.8384070491803277,33.97,-118.13,2.346
8678,10.7708,20.0,6.0,1.05,1334.0,2.5909090909091,37.96,-121.82,4.583
8679,2.0,5.0,5.5066312598465,0.9622641509433962,1034.0,2.8346328506493004,32.78,-116.67,0.679
8680,3.8125,36.0,5.242990654205608,1.0155462184873933,1198.0,3.157894736842106,34.14,-117.29,1.438
8681,4.0863,34.0,5.735573770491802,1.0491803278688525,1478.0,3.4649122807017587,33.88,-118.24,1.7
8682,15.0001,35.0,8.204918032786885,1.0869127516778532,1341.0,1.8372960642570282,34.13,-118.49,5.00001
8683,1.6415,36.0,4.69771784242385,1.1338407076900745,2797.0,2.8115942028985503,33.98,-118.33,1.525
8684,2.5,16.0,5.927272727272728,1.0909090909090908,1035.0,3.2,36.75,-119.71,0.847
8685,3.0536,21.0,5.36677326709866,1.0578585858585858,788.0,3.06277027027703,37.81,-121.81,2.326
8686,4.8792,12.0,6.07967375589958,1.013597484690793,1423.0,3.539007092198581,33.83,-117.02,1.665
8687,2.8,22.0,3.0,0.9797979797979798,2837.0,4.73979797979798,34.09,-118.25,2.289
8688,3.5893,37.0,5.277915887850467,1.01588785046728,1152.0,3.085277777777778,38.55,-121.47,2.359
8689,3.7019,36.0,5.472310663505463,1.0349597520648326,1645.0,4.907819448817203,34.1,-118.15,1.705
8690,1.9107,5.0,4.330344827586207,1.097233201581027,1605.0,2.3959731543624163,33.79,-121.27,0.723
8691,2.6184,46.0,5.28571428571428,1.1713285714285715,874.0,2.7928571428571427,34.25,-118.2,1.561
8692,5.5,20.0,6.39473684210526,1.0526315789473684,1676.0,2.5824561403508772,33.72,-117.69,1.418
8693,3.3194,25.0,5.1425602409638556,1.0,1038.0,2.8657534246575342,34.04,-118.08,2.596
8694,2.3272,26.0,4.490909090909091,1.055045045045045,895.0,3.106060606060606,33.65,-117.13,1.875
8695,1.5156,18.0,3.682857142857143,1.0825,1310.0,2.48,34.0,-118.28,1.25
8696,1.5333,52.0,4.079310344827587,1.0,877.0,2.5588235294117645,37.95,-122.14,0.709
8697,3.9821,15.0,7.6875,1.0,721.0,2.8620689655172415,37.97,-121.85,1.632
8698,8.939,33.0,7.71798103274579,1.0629268292682927,1138.0,2.292237761657754,33.92,-117.84,4.373
8699,3.1935,33.0,3.605760759495148,1.0,652.0,1.93526170212765,32.66,-117.08,2.476
8700,3.4107,36.0,3.847393317005088,1.0909090909090908,617.0,2.267777777777778,37.72,-122.21,3.092
8701,2.5395,47.0,5.6,1.03,13.0,2.2,39.48,-121.36,0.947
8702,1.9076,20.0,5.64502932853623,0.9732660320985915,1435.0,3.506032098591549,36.66,-121.54,0.577
8703,2.5179,27.0,5.857142857142857,1.0471428571428574,2418.0,2.964285714285714,37.73,-122.27,1.724
8704,4.6625,44.0,5.567783211009174,0.991724137931034,784.0,3.3429891304347827,33.94,-118.28,1.745
8705,8.5837,24.0,7.92844342211089,1.2,3166.0,1.9363065326618778,37.76,-121.9,3.572
8706,3.3829,17.0,5.05,0.958333333333333,895.0,2.4875,37.26,-120.45,1.723
8707,3.0125,20.0,5.895321637469325,1.0587878787878788,1794.0,3.072222222222223,33.96,-118.18,1.563
8708,3.25,16.0,5.57406598989899,0.9898329002864954,535.0,2.938503378980892,33.77,-116.98,0.346
8709,4.6607,32.0,5.723175765453446,1.084745762711864,2326.0,2.7359826982698263,34.1,-117.81,2.432
8710,1.625,23.0,3.936206896551724,1.1003846153846153,2064.0,5.08461538461538,38.34,-122.26,2.122
8711,2.0353,35.0,4.643478260869565,1.0769230769230769,984.0,3.0384615384615383,39.0,-121.55,0.959
8712,2.4821,22.0,5.497910447761194,1.0497910447761194,1145.0,3.284513274336283,35.34,-120.43,0.719
8713,7.2562,33.0,7.724827586206896,1.002732142857143,709.0,2.4,33.57,-117.77,4.5
8714,2.6,34.0,3.8382978723404255,1.0528136882136885,2196.0,3.26184466403268,34.23,-118.26,1.125
8715,3.0817,28.0,5.15887850561797,1.0,2459.0,2.845751633986923,33.97,-118.01,1.898
8716,4.0357,29.0,6.358974358974357,1.06060606060606,573.0,2.697435897435828,33.66,-117.91,2.527
8717,3.6875,36.0,4.882529081664599,1.0992622950819673,1461.0,3.037996499262037,33.95,-118.22,1.469
8718,2.8362,26.0,4.34775027934487,1.0689655172413792,638.0,2.917775027934487,32.87,-117.22,0.568
8719,4.4583,46.0,5.83974358974359,1.0169491525423728,1233.0,2.848101265822787,33.83,-118.03,3.106
8720,3.75,19.0,4.84647342995169,1.0724548099685567,1872.0,2.813793103448276,33.82,-117.82,1.393
8721,1.5033,18.0,4.866666666666666,1.0666666666666667,678.0,2.5,34.07,-117.98,1.375
8722,4.2614,18.0,5.48392523364486,1.039252336448616,831.0,2.478639441064638,33.06,-117.25,1.656
8723,7.1071,36.0,5.95534591193388,1.071317829457327,881.0,2.453416149068323,33.91,-118.42,5.00001
8724,4.0794,28.0,4.352564102564102,1.036512256880734,1352.0,2.6354166666666665,33.89,-117.92,2.0
8725,4.1682,22.0,4.84313768115942,1.0,1469.0,2.8653846153846154,33.71,-117.94,1.83
8726,3.5,23.0,4.75765537589865,1.043914553990208,2880.0,2.98838174272494,33.81,-118.13,2.176
8727,4.6083,42.0,6.90350753768899,1.0442369863288574,1134.0,1.698475746889956,34.09,-118.44,5.00001
8728,2.3438,52.0,5.3567307692307695,1.0958466642172546,43350.0,2.711504929577465,37.83,-121.27,0.864
8729,3.7028,26.0,5.5,0.9882352941176471,617.0,2.611529411764706,33.89,-120.85,2.173
8730,4.5,27.0,6.0,1.0,391.0,2.0,33.73,-117.04,1.114
8731,4.0902,14.0,4.290930485981308,1.0624298911522656,1242.0,3.36281355931607,34.11,-118.32,2.117
8732,3.0417,43.0,4.848101265822781,1.0,1349.0,2.904808433214136,37.8,-122.08,2.357
8733,3.5208,19.0,3.6774131498470948,1.054579439252326,749.0,2.7930232558139547,34.0,-118.34,1.311
8734,5.5052,35.0,6.634615384615384,1.0,1232.0,2.8615384615384616,34.12,-118.31,3.872
8735,1.6477,20.0,4.91911351809626,1.038248816563567,1458.0,2.54092527478501,33.48,-116.92,0.518
8736,1.3125,40.0,4.83501326182965,1.1934982957982938,1674.0,2.848126984126984,36.72,-119.69,0.834
8737,2.7123,36.0,5.4,1.0,531.0,3.0,35.34,-119.14,0.6
8738,2.3973,32.0,5.362465753424658,1.06830601092896,1554.0,3.120109289617486,36.77,-119.79,0.652
8739,3.1875,35.0,4.764285714285714,0.9571428571428572,1214.0,2.717142857142857,33.82,-117.84,2.662
8740,5.1727,49.0,5.8,1.04,1187.0,2.5,34.06,-118.45,2.27
8741,2.6875,15.0,4.858695652174703,1.1259842519682046,727.0,2.8652588732394366,33.85,-117.88,2.5
8742,4.9,30.0,5.979166666666666,1.0,1348.0,2.610081712709575,34.27,-118.41,5.00001
8743,6.2921,16.0,7.639759036144578,1.111823204419885,3527.0,3.049494623655914,37.8,-122.42,3.773
8744,10.0947,40.0,8.244897959183675,1.0135294117647058,1671.0,3.15576923076923,34.13,-118.29,2.335
8745,3.4187,34.0,6.933126475167723,1.0795523809523808,467.0,3.087417218543099,34.17,-118.04,2.944
8746,2.5,20.0,4.482758620689655,1.0736231884057972,1410.0,3.306896551724138,37.97,-121.89,1.625
8747,1.6786,37.0,2.555839240587877,1.1564285714285714,2095.0,2.222857142857143,38.25,-121.76,1.643
8748,5.2762,26.0,6.867352941176471,1.1088235294117648,579.0,2.95705521476525,34.32,-118.08,2.231
8749,1.9891,33.0,5.923809523809525,1.0064935064935066,2061.0,2.88395721925233,33.93,-117.98,0.894
8750,3.7333,4.0,6.165680473309359,1.040120481927712,1668.0,2.3322891566265893,33.93,-117.86,1.565
8751,4.8583,33.0,5.81784385964912,0.9969158878504673,905.0,2.9357522123893807,32.63,-117.22,1.896
8752,3.1833,52.0,3.89739847398474,0.9473984739847398,813.0,2.98814289689955,37.78,-122.41,2.855
8753,4.5673,52.0,5.305798319327745,1.0150375939849619,1333.0,3.168965517241379,34.13,-118.35,1.538
8754,4.1071,52.0,4.73725490196078,0.9655172413793103,3156.0,1.646067415730337,37.84,-122.14,2.25
8755,3.4875,52.0,4.49,1.0,1088.0,2.49375,34.14,-118.38,1.838
8756,2.1667,41.0,3.355847953210227,1.0516129032258066,1215.0,4.441025641025641,34.06,-118.41,1.519
8757,4.7444,33.0,5.935013501350135,0.8350135013501351,661.0,2.699815300546487,33.8,-118.05,1.356
8758,7.7294,18.0,6.246026315789474,1.078125,929.0,2.739375,33.82,-118.07,3.493
8759,3.8125,16.0,5.4,0.9,2483.0,3.02,37.65,-121.46,1.607
8760,5.0875,33.0,5.466666666666667,0.9761904761904762,952.0,2.866666666666667,33.97,-118.08,2.227
8761,3.2155,23.0,4.739644970414201,1.0788349514561024,1227.0,3.9335548989580835,34.1,-118.21,1.892
8762,3.5143,43.0,4.81709407665508,1.036697247706492,717.0,2.75,34.07,-118.18,1.367
8763,2.6458,27.0,3.72454388979653,1.010960795252297,654.0,3.9263537414988,33.8,-118.09,2.418
8764,3.3578,37.0,4.05813953488372,0.977419421934225,982.0,2.803833734939759,38.48,-122.36,2.328
8765,2.1615,28.0,4.81618665991793,1.0659936339869782,971.0,3.16587677725119,33.97,-118.32,1.065
8766,3.8125,52.0,4.48851805847731,1.1855291445793346,1382.0,2.657933464579313,36.76,-121.89,2.5
8767,2.625,27.0,3.914285714285714,1.0218390804597701,579.0,2.946268656716417,34.18,-118.1,0.87
8768,4.9063,27.0,6.166666666666665,1.0116666666666665,2679.0,3.7661764705882352,33.92,-118.02,1.904
8769,2.0,13.0,4.938697318652098,1.057533155056279,1877.0,2.3889795918367347,35.13,-119.31,0.656
8770,2.5938,17.0,5.87640446601946,1.019310344827586,789.0,2.848044660194603,36.76,-119.76,0.955
8771,3.1025,16.0,3.91708185053382,1.008849557522124,2825.0,3.0749591836734695,34.21,-118.13,1.054
8772,3.0132,16.0,6.61948979591836,1.0415166024096385,382.0,3.034482758620689,39.01,-121.27,1.57
8773,2.0472,48.0,4.84375,1.177315177315178,611.0,2.890710890909091,34.1,-118.14,1.152
8774,4.5156,20.0,5.854154713259353,0.996288209677108,1804.0,3.937013986013986,38.01,-121.54,1.913
8775,5.0795,34.0,5.275862068965517,1.01258064516129,791.0,2.344827586206897,33.79,-117.75,3.545
8776,2.7961,43.0,5.939759036144578,1.1940298507462686,1461.0,3.83850267370078,34.04,-117.88,0.901
8777,2.9292,25.0,3.908766784456044,1.0494505494505495,1616.0,2.7586206896551726,34.05,-118.32,1.693
8778,3.5234,52.0,5.711656441717985,0.935970149253732,804.0,2.939272511486796,37.76,-122.29,1.341
8779,6.5524,16.0,6.12,0.917181818181818,1343.0,2.8904545454545456,34.15,-117.68,2.147
8780,4.1719,19.0,6.54219467330155,0.943134328358209,498.0,2.694964200209424,37.96,-121.8,1.63
8781,3.6964,38.0,4.88795522123893,0.9558823529411765,1256.0,2.9882352941176475,33.94,-118.24,3.804
8782,4.6607,38.0,5.865129032258064,1.0878446115384615,930.0,2.411538461538463,34.17,-118.43,4.2
8783,5.5,34.0,5.06947019867549,0.9661016949152543,588.0,3.046946564885496,33.88,-117.81,2.057
8784,3.5167,14.0,5.26595740326896,1.056311489361702,1290.0,2.651685393258427,34.44,-120.0,1.085
8785,4.0,12.0,6.203722170673379,1.0514950166984758,1768.0,2.734292427335833,36.77,-119.39,0.495
8786,3.5,12.0,5.082631578947368,1.042553191489362,749.0,2.6443103448275864,36.09,-119.76,0.581
8787,6.7188,15.0,6.870967741935484,1.003921568627451,1078.0,2.717490566037735,38.68,-120.93,1.601
8788,2.9792,32.0,5.571428571428571,1.016,928.0,2.5714285714285716,35.7,-118.19,1.513
8789,2.6021,20.0,4.823188405797102,1.064339905660377,1435.0,3.636231884057971,37.35,-121.49,0.916
8790,3.5395,16.0,6.91366906474867,1.120786749482731,861.0,1.72992700729927,33.72,-117.08,2.242
8791,2.9063,37.0,5.12171707317073,1.081707317073171,784.0,3.36363636363637,38.66,-121.87,0.961
8792,4.5333,17.0,5.527272727272727,1.0575757575757574,1103.0,3.170982474226804,37.75,-121.92,1.869
8793,3.5179,20.0,5.917041800460905,1.030045341614907,2075.0,2.8124295327431135,38.54,-122.24,1.585
8794,2.2658,52.0,3.924166666666667,1.0833333333333333,709.0,3.7333333333333334,34.26,-118.3,2.121
8795,2.0,35.0,4.9451933701657,1.0621761006289308,3240.0,2.59651535986973,32.75,-116.88,1.875
8796,1.4222,16.0,5.035714285714285,1.07142857142858,1131.0,3.4357142857142855,34.26,-117.31,1.029
8797,5.6458,19.0,6.064033102325581,1.0396825396825398,1462.0,2.837004405286342,32.71,-117.19,3.398
8798,4.0227,16.0,5.383070866141731,1.053401360544217,1814.0,3.01360544217392,32.85,-117.25,1.477
8799,3.8667,40.0,4.161183647797382,1.0949079754600248,1414.0,3.04155024953488,33.79,-118.36,1.583
8800,7.5179,37.0,7.833333333333333,1.0833333333333335,8.0,2.966666666666666,34.18,-118.41,5.00001
8801,3.5076,21.0,4.382535211267605,1.0879018917030534,1167.0,2.67105263157894,33.94,-118.1,1.74
8802,2.7155,23.0,7.0,1.0658164556962024,1217.0,2.441935483870968,34.0,-117.23,0.833
8803,3.2061,19.0,5.7492430935251235,1.078937759331554,709.0,4.81706756365728,37.27,-121.83,1.597
8804,5.2971,43.0,5.846268656716418,1.152830188679245,722.0,2.667910447761675,34.42,-118.42,3.353
8805,3.2212,37.0,4.92215563760331,1.0156376033057852,1698.0,2.7662337662337664,34.01,-118.09,1.659
8806,3.1602,34.0,5.142028994082841,1.0,572.0,2.6026785714285716,38.68,-121.62,2.208
8807,5.0069,18.0,5.8185714285714285,0.9385714285714286,946.0,3.160857142857143,33.81,-117.74,2.815
8808,3.6454,29.0,4.849557522123893,0.9936102232394366,812.0,2.914705882352941,34.0,-117.1,0.996
8809,2.8125,17.0,3.9076923076923076,1.233527954352795,1033.0,2.8979166666666667,33.63,-117.26,0.824
8810,2.5,18.0,5.5,1.0,678.0,3.0,37.25,-121.03,0.834
8811,1.6196,35.0,4.734265700471264,1.2537313432835822,3880.0,4.061728395061731,34.14,-117.98,1.41
8812,3.1682,23.0,5.8373056991735535,1.0661016949152542,693.0,2.845014764119904,38.6,-120.71,1.727
8813,7.5909,16.0,6.92866972477064,0.9575342465753424,781.0,2.327868852459017,33.79,-117.68,5.00001
8814,3.0,20.0,4.66259928156593,1.0185753424657533,3067.0,2.0851063829787235,32.86,-117.28,1.053
8815,5.1065,23.0,5.49377591240899,0.9930555555555556,2240.0,3.1135881543460875,33.02,-118.27,2.429
8816,4.1786,26.0,6.94620253164555,1.0641975308641975,854.0,2.846990415335643,33.97,-118.18,1.8
8817,5.8456,22.0,5.946376811594204,0.97546012269938,987.0,3.3065217391304347,33.99,-118.29,3.048
8818,4.0,44.0,6.619248660506275,1.064935064935066,1459.0,3.0585234899327824,34.2,-118.2,1.867
8819,2.5481,36.0,4.5,1.1666666666666667,532.0,2.8,33.84,-118.09,0.583
8820,1.8125,31.0,4.88235294117647,0.9920352941176471,1287.0,3.0,33.05,-117.26,1.293
8821,2.0,44.0,3.6595368600456437,1.0293889790575967,3094.0,4.12356822660024,33.96,-118.3,1.885
8822,1.8472,15.0,3.5626168224651176,1.0112337078651685,1077.0,2.484848484848485,32.8,-115.04,0.579
8823,5.3295,34.0,5.973152877697841,0.967741935483871,1285.0,2.70483870967742,37.73,-122.03,3.037
8824,3.9,31.0,4.59256055555556,1.002864171122972,1482.0,2.361339096385533,33.74,-117.15,1.117
8825,2.4564,34.0,5.154846154929578,1.0,1549.0,2.95923753665179,35.32,-117.14,0.517
